"Protocol","Cohort","Arm","Patients","Enroll_Start","Enroll_End","Country","Center"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-016"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-017"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-018"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-019"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-020"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-021"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-022"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-023"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-024"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-025"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-026"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-027"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-028"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-029"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-030"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-031"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-032"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-033"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-034"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-035"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-036"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-037"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-038"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-039"
"II-010","C1","FIXED",8,2024-05-20,2025-01-11,"USA","II-010-040"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-001"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-002"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-003"
"ONC-011","C1","TITR",8,2024-02-01,2024-09-12,"USA","ONC-011-004"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-005"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-006"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-007"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-008"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-009"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-010"
"ONC-011","C1","TITR",8,2024-02-01,2024-09-12,"USA","ONC-011-011"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-012"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-013"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-014"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-015"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-016"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-017"
"ONC-011","C1","TITR",8,2024-02-01,2024-09-12,"USA","ONC-011-018"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-019"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-020"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-021"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-022"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-023"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-024"
"ONC-011","C1","TITR",8,2024-02-01,2024-09-12,"USA","ONC-011-025"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-026"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-027"
"ONC-011","C1","TITR",7,2024-02-01,2024-09-12,"USA","ONC-011-028"
"VAC-012","C1","TITR",8,2024-08-01,2024-10-24,"USA","VAC-012-001"
"VAC-012","C1","TITR",7,2024-08-01,2024-10-24,"USA","VAC-012-002"
"VAC-012","C1","TITR",7,2024-08-01,2024-10-24,"USA","VAC-012-003"
"VAC-012","C1","TITR",8,2024-08-01,2024-10-24,"USA","VAC-012-004"
"VAC-012","C1","TITR",8,2024-08-01,2024-10-24,"USA","VAC-012-005"
"VAC-012","C1","TITR",7,2024-08-01,2024-10-24,"USA","VAC-012-006"
"VAC-012","C1","TITR",7,2024-08-01,2024-10-24,"USA","VAC-012-007"
"VAC-012","C1","TITR",8,2024-08-01,2024-10-24,"USA","VAC-012-008"
