"Protocol","Cohort","Arm","Patients","Enroll_Start","Enroll_End","Country","Center"
"SYN-045","C1","TITR",8,2024-07-28,2025-06-07,"USA","SYN-045-025"
"SYN-045","C1","TITR",9,2024-07-28,2025-06-07,"USA","SYN-045-026"
"SYN-045","C1","TITR",8,2024-07-28,2025-06-07,"USA","SYN-045-027"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-001"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-002"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-003"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-004"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-005"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-006"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-007"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-008"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-009"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-010"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-011"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-012"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-013"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-014"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-015"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-016"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-017"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-018"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-019"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-020"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-021"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-022"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-023"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-024"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-025"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-026"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-027"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-028"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-029"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-030"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-031"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-032"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-033"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-034"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-035"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-036"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-037"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-038"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-039"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-040"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-041"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-042"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-043"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-044"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-045"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-046"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-047"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-048"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-049"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-050"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-051"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-052"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-053"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-054"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-055"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-056"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-057"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-058"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-059"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-060"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-061"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-062"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-063"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-064"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-065"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-066"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-067"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-068"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-069"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-070"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-071"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-072"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-073"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-074"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-075"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-076"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-077"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-078"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-079"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-080"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-081"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-082"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-083"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-084"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-085"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-086"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-087"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-088"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-089"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-090"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-091"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-092"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-093"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-094"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-095"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-096"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-097"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-098"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-099"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-100"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-101"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-102"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-103"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-104"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-105"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-106"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-107"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-108"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-109"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-110"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-111"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-112"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-113"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-114"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-115"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-116"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-117"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-118"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-119"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-120"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-121"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-122"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-123"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-124"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-125"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-126"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-127"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-128"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-129"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-130"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-131"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-132"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-133"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-134"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-135"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-136"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-137"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-138"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-139"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-140"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-141"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-142"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-143"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-144"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-145"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-146"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-147"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-148"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-149"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-150"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-151"
"SYN-046","C1","FIXED",190,2022-11-02,2023-10-11,"USA","SYN-046-152"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-153"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-154"
"SYN-046","C1","FIXED",191,2022-11-02,2023-10-11,"USA","SYN-046-155"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-001"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-002"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-003"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-004"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-005"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-006"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-007"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-008"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-009"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-010"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-011"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-012"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-013"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-014"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-015"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-016"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-017"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-018"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-019"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-020"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-021"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-022"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-023"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-024"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-025"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-026"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-027"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-028"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-029"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-030"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-031"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-032"
"SYN-047","C1","FIXED",13,2023-03-14,2024-04-26,"USA","SYN-047-033"
"SYN-047","C1","FIXED",14,2023-03-14,2024-04-26,"USA","SYN-047-034"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-001"
"SYN-048","C1","TITR",7,2024-04-16,2024-10-25,"USA","SYN-048-002"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-003"
"SYN-048","C1","TITR",7,2024-04-16,2024-10-25,"USA","SYN-048-004"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-005"
"SYN-048","C1","TITR",7,2024-04-16,2024-10-25,"USA","SYN-048-006"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-007"
"SYN-048","C1","TITR",7,2024-04-16,2024-10-25,"USA","SYN-048-008"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-009"
"SYN-048","C1","TITR",7,2024-04-16,2024-10-25,"USA","SYN-048-010"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-011"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-012"
"SYN-048","C1","TITR",7,2024-04-16,2024-10-25,"USA","SYN-048-013"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-014"
"SYN-048","C1","TITR",7,2024-04-16,2024-10-25,"USA","SYN-048-015"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-016"
"SYN-048","C1","TITR",7,2024-04-16,2024-10-25,"USA","SYN-048-017"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-018"
"SYN-048","C1","TITR",7,2024-04-16,2024-10-25,"USA","SYN-048-019"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-020"
"SYN-048","C1","TITR",7,2024-04-16,2024-10-25,"USA","SYN-048-021"
"SYN-048","C1","TITR",8,2024-04-16,2024-10-25,"USA","SYN-048-022"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-001"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-002"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-003"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-004"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-005"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-006"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-007"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-008"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-009"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-010"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-011"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-012"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-013"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-014"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-015"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-016"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-017"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-018"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-019"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-020"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-021"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-022"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-023"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-024"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-025"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-026"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-027"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-028"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-029"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-030"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-031"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-032"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-033"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-034"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-035"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-036"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-037"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-038"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-039"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-040"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-041"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-042"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-043"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-044"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-045"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-046"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-047"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-048"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-049"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-050"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-051"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-052"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-053"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-054"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-055"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-056"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-057"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-058"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-059"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-060"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-061"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-062"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-063"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-064"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-065"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-066"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-067"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-068"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-069"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-070"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-071"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-072"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-073"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-074"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-075"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-076"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-077"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-078"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-079"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-080"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-081"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-082"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-083"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-084"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-085"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-086"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-087"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-088"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-089"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-090"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-091"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-092"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-093"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-094"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-095"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-096"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-097"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-098"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-099"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-100"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-101"
"SYN-049","C1","FIXED",141,2022-07-13,2023-05-02,"USA","SYN-049-102"
"SYN-049","C1","FIXED",142,2022-07-13,2023-05-02,"USA","SYN-049-103"
